"leading.protein","wAP0021_d0_1A","wAP0021_d4_7A","wAP0021_d8_54A","wAP0022_d0_4A","wAP0022_d4_2A","wAP0022_d8_11A","wAP0023_d4_8A","wAP0023_d8_26A","wAP0024_d0_27A","wAP0024_d4_49A","wAP0025_d0_13A","wAP0025_d4_32A","wAP0025_d8_9A","wAP0026_d0_10A","wAP0026_d4_97A","wAP0026_d8_71A","wAP0028_d4_52A","wAP0028_d8_73A","wAP0029_d0_15A","wAP0029_d4_17A","wAP0029_d8_50A","wAP0030_d0_51A","wAP0030_d4_14A","wAP0030_d8_53A","wAP0031_d0_79A","wAP0031_d4_55A","wAP0031_d8_34A","wAP0032_d0_23A","wAP0032_d8_74A","wAP0033_d0_75A","wAP0033_d4_77A","wAP0033_d8_20A","wAP0034_d0_56A","wAP0034_d8_78A","wAP0035_d0_80A","wAP0035_d4_57A","wAP0035_d8_22A","wAP0036_d0_30A","wAP0036_d4_76A","wAP0037_d0_63A","wAP0037_d4_31A","wAP0037_d8_25A","wAP0038_d4_81A","wAP0038_d8_58A","wAP0039_d8_82A","wAP0040_d4_84A","wAP0040_d8_59A","wAP0041_d0_41A","wAP0041_d4_64A","wAP0041_d8_33A","wAP0042_d0_87A","wAP0042_d4_42A","wAP0042_d8_85A","wAP0043_d0_86A","wAP0043_d4_60A","wAP0043_d8_40A","wAP0044_d0_44A","wAP0044_d8_89A","wAP0045_d0_45A","wAP0045_d4_88A","wAP0045_d8_65A","wAP0046_d0_46A","wAP0046_d4_62A","wAP0046_d8_43A","wAP0047_d0_66A","wAP0047_d4_47A","wAP0047_d8_91A","wAP0048_d0_90A","wAP0048_d4_67A","wAP0049_d0_68A","wAP0049_d4_92A","wAP0049_d8_61A","wAP0050_d0_93A","wAP0050_d4_69A","wAP0050_d8_94A","wAP0051_d0_98A","wAP0051_d4_95A","wAP0051_d8_106A","wAP0052_d4_103A","wAP0052_d8_96A","wAP0054_d0_100A","wAP0054_d8_70A","wAP0055_d0_111A","wAP0055_d4_113A","wAP0055_d8_101A","wAP0056_d0_115A","wAP0056_d8_122A","wAP0057_d0_102A","wAP0057_d4_112A","wAP0057_d8_116A","wAP0058_d0_109A","wAP0058_d4_120A","wAP0058_d8_108A","wAP0059_d0_121A","wAP0059_d4_107A","wAP0059_d8_117A","wAP0060_d8_123A"
"P13693",-0.988488941874698,-1.20555239823996,-0.111487541571192,0.384055619751207,0.311954577039886,0.18195121855115,-0.315247749013371,0.0238563193636249,0.291696657396516,0.526998653720989,NA,-0.152039654803489,-0.127933221148786,0.848036637684891,0.738536386049414,1.44175069151319,0.0661915272528055,0.931499915408994,-1.15392590986953,-0.385334054734504,-0.468127327805643,-0.0639580497672316,-0.827223404819037,0.486203090577598,-0.0854774687612294,0.478538262539039,-0.0393647526109798,-0.389312981140734,-0.397042086999237,0.687998467153601,-0.836904341109544,-0.310845732174204,0.0177002425610878,0.505650204165168,0.433450033446731,0.664280635938891,0.407137827188329,-0.443790945843751,0.240202227240467,0.386124360314159,NA,0.714880314577926,-0.162352496504639,-0.917868578897048,0.738682185928284,-0.850697435491191,0.282355759810493,-0.738262496030714,-0.775543274032137,0.138233872989351,0.265440996557813,-0.648703101440341,0.240319587211983,0.0224570243662149,0.281435754834391,-0.199078034850399,0.0487562141438492,0.514351052289322,-2.02439512695094,-0.726900470749122,0.90386234295922,-0.0762298313237576,0.0900786789453425,-0.453110735603593,-0.190468934858685,-0.745528662859852,-0.716234526554824,-0.816260894601949,-0.54348703604551,-0.176203759736839,-0.229915001601154,0.535783454914388,-0.482692286332513,0.878359337699859,-0.107971762145729,0.130420975776339,-0.769039233469841,0.0798109331444824,-0.196468586312383,-0.00754020175703752,-0.0771185605989001,0.135125130616911,0.140260229607102,0.109924956805911,0,-0.959911916373632,-0.0693223650191706,0.174080338959405,-0.0956168063540356,0.0578423147179007,0.388083417647586,0.242257004014859,-0.174484705083142,0.275471600619164,0.24937077640987,0.471492030402172,-1.112681968343
"P13797",NA,NA,NA,NA,NA,NA,1.31825053293785,NA,-0.264263444702428,-0.538969968447947,NA,1.03695700091244,NA,NA,NA,NA,NA,NA,NA,0.564449325748748,0.847305052899555,NA,NA,0.992197842741167,NA,-0.0507536332837342,NA,0.221837184313166,2.96798984569575,0.972620061703061,NA,1.21868132661033,NA,NA,0.48191840789688,NA,NA,-0.363191561061511,0.701523626161638,NA,0,NA,NA,NA,-0.42500491704158,NA,NA,-0.910241016702447,-1.56476853003714,NA,0.31680591982243,NA,NA,NA,NA,-0.196725819868668,-1.22013891958625,-0.616097266949173,-0.397335015540336,0.933703708654523,NA,NA,-2.5102144170212,-0.0543077386285535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0866968672862414,0.312552061693002,NA,NA,-0.835817519108845,NA,-0.551652013664511,NA,NA,NA,NA,NA,NA
"P13798",-0.712242114113796,-0.700211611492962,-0.796685898043318,0.245640735760401,-0.449311057083145,-0.422627878841458,-0.263087916221452,-0.582047095799156,0.0190480451025034,0.180427221592725,-1.36851823958556,0.155872538222829,-0.296385246114715,-0.0408246287407789,-0.0994497065648203,0.0334879323209002,0.174860604221245,-0.150100933691352,0.175432613580882,-0.345783587978264,-0.493615280542966,0.39248741576722,-1.01769113550326,-0.0585140266370543,-0.08835861783186,-0.356121973236504,-0.406357414939202,-0.142698828837479,-0.306739877518587,0.140196062179208,0.709691642776427,0.119859851120743,-0.192325034493674,-0.731478469639793,0.385507394999457,0.0130009032368937,0.253424266519506,0.265059674122608,0.0811342931125277,0.227992072309936,NA,-0.344656450262783,-0.184388764895018,-0.62845207791401,0.10148434184553,0.137477974971736,-0.114416343665261,0.410922371200751,-0.135167232945052,0.24413732336456,0.206852146533314,0.041054917368542,0.159460253445644,0.142702066247151,0.0300028015064626,-0.397192799624478,0.451047105479546,0.143723418000836,-0.307457825811148,-0.0255205696915743,0.14026106180287,0.100982049677959,0.363492976596712,0.257578077435647,-0.0177022107638647,0.221077221208061,-0.195815108021271,0.505995553094505,-0.0131191275796119,-0.180206063817758,-0.294368097468189,-0.0947131508622567,-0.34081669329804,-0.333928536187925,-0.247174773707833,0.0832126281240161,0.132082539474607,0.0942802492506814,0.153515663075779,-0.297073069190669,0.149693901759834,-0.150396562312818,0.120073139343219,0.786312411003402,-0.0233029862460054,0.037270963496971,-0.0621091193930766,-0.250611229240997,0.120956449888514,0.369925117432533,0.0329073941016504,-0.190768977711705,0.502821054431106,0.340636974474072,-0.0873514863299258,0.217341365326619,-0.103240783741108
"P13804",-1.25220206769958,-0.820598079208058,-0.401305359879725,0.0140605358583207,-0.0946539494402914,-0.118507032871869,-0.372546273863003,-0.440352474035568,0.387226546668508,0.0983547732189419,-0.373543081658347,-0.2438196609322,0.289740457598649,0.211719158116297,0.139420072234672,0.206527109680539,0.00796970425832745,0.346602725981204,-0.377146621093761,-0.333364241675546,0.562025634416832,-0.303236566512287,0.530715604842963,0.0255946182738111,0.175213863987998,-0.0454663924729921,-0.317658024509943,0.177343897345702,0.472466519805196,0.187475292451568,-0.209450878165994,0,0.015042952688601,0.230267706327095,0.271068219810869,0.161816722553373,0.782515638204304,-0.738288403802883,-0.0983507838899543,0.178685898561019,0.556048551845153,0.186003954909538,-0.0965921721731728,0.108732046910851,0.177745587077025,0.246426934521034,-0.0366483685782803,0.361188084140556,-0.379724203808634,0.403770073052584,-0.103203336428414,-0.34471499231049,-0.0572702674010483,-0.349647634668269,-0.115034304695693,-0.0114441678873643,-0.410733813886961,-0.120053364122156,-0.101522206170044,-0.190452539746181,0.43342844288952,-0.250852454049299,0.0400513214613048,-0.0958226382082204,0.132283940684345,0.0625057798909934,0.114363455932935,0.324923460329143,0.127588422459563,0.369061024036446,0.226923127993266,-0.135928263251452,-0.046159423697186,0.188148240924405,-0.263948751981186,0.185270651398272,0.193097945895747,-0.161813073075623,-0.0695059327462526,0.066613386521225,-0.239436992498944,-0.0452925613886875,-0.160988204408708,0.199110358117549,-0.0605362131575765,-0.100832973259584,-0.0430060385041169,-0.166096837880529,-0.235623575135416,-0.089618224166432,0.152491406619938,-0.261712264971257,-0.149613303126619,0.20780421352934,0.259251447933869,0.000831164374410184,0.172384714231505
"P13861",-0.0433582575365123,0.83021223339444,0.147836314899811,0.491044093238894,0.334893064580539,-0.0858808523625532,0.232750670761827,0.0572821350724435,-0.211000028750136,-0.342529132077955,-0.226791161957546,0.215347260077545,0.681849527691569,-0.322231509619632,0.0716552409615698,0.161861337325825,-0.360592164774287,-0.345664055656647,0.996621717471804,0.710023604167406,0.574522205781589,-0.582618052468313,0.0672942934588305,-0.511203255190751,0.124107991599982,0.172569143967749,-0.096913696837898,-0.35169170588736,-0.178348402929113,-0.697221508678888,-0.916392595858948,-0.130496857732772,0.272618022123046,-0.230058646067447,-0.24137542370915,0.657211860755345,-0.016258585168827,0.002550303860891,0.0225119247891383,0.123541799303979,0.737845027021851,NA,0.0964733278744784,-0.725964945541709,-0.11066252114961,-0.20446625780791,-0.227613710449605,0.0823342326721631,0.0769422069342239,-1.07447883205357,-0.136461142796236,-0.283042431157992,-0.738067227310659,0.373926827322221,0.900844820133406,0.182336701664325,-0.200993280413389,-0.255162631170901,-0.58427215401133,-0.240675339165796,-0.559439418793355,0.133993813221948,0.0450504617615393,0.206162523818565,0.441152074416144,0.199081633789152,-0.148926474029695,-0.293870046666559,0.102113520489031,-0.226505553592954,0.257166016728494,0.0697485914971592,-0.750333087024797,0.0621406303449895,-0.242927859987864,-0.588948682290399,-0.653089581051664,-0.0149194410855256,-0.0904042796613055,-0.590788373528689,-0.270378272512462,-0.390799727891965,0.293056298240415,0.0653444679034895,0.275769972345586,0.0534707187355365,-0.183186957744609,0.146947755235376,0.191855793552894,-0.278834466285879,0.0270736924275021,-0.216395760913557,0.077999245472701,0.229579710087643,0.663273616811925,-0.00255482010937308,0.0113001559371311
"P13987",-0.51438800173127,-1.54940851788358,-0.171778856941001,-0.972919351070854,-0.14258550860415,-1.0635455404091,0.650478173049503,-1.35849843693157,0.429545216990484,0.709832194481783,-0.847859011963464,-0.440187423929736,-0.469528528425909,-0.224678393498332,-0.505968990085934,-0.720954486263179,0.460062889184173,-0.257929916293813,NA,0.710565850451205,0.44809481606503,-0.589563917948059,-0.470035267118215,-0.265236739045838,0.103101299591782,0.129988897231335,-1.661359898012,-0.25447307960206,-1.23817212612937,-0.004246897832926,-3.16040679225729,0.0619407242700606,0.488332091537342,0.292198423535006,0.291411769590847,-0.854864548890248,-1.98608096899124,0.818244665450703,0.491677848880915,1.12144844331457,0.725263045231775,NA,0.112842283619501,-0.886336281276889,0.0893706129307819,-0.213732611205324,-0.543499009022768,0.930864615026577,0.173505103709674,-0.747430791568555,0.681999812488354,-0.158843362226154,-0.0525567940630017,0.677574458536916,0.126178728759596,0.355520117451022,0.635427771463877,0.997915445029094,0.0905684462085926,0.0828146205092638,-0.47613491156325,0.203371978687015,-0.444557427287663,-0.479129188514896,-0.81556136602579,-0.79154572475149,-0.457988719928204,0.244783095601523,0.494747068727408,1.17500598320228,0.304049287109732,0.980401060946404,-0.0504530542493891,0.348674003274515,0.682603946219846,-0.602007443778332,-0.353869391869452,0.0943034341242134,0.962266491069735,0.154153931538869,0.550372091453903,-1.03932128041757,-0.175569873157019,-0.463348155300745,-0.3485794428498,0.00332293948301354,0.453116069524431,0,0.624853247830618,0.939691134845309,0.330655918526916,0.824906380030341,-0.947030505384487,-0.246641961223733,0.988424779504042,-0.0793138286767873,-0.0565489823572327
"P14174",-0.0350961203070482,0.730431204573312,-0.190862021029413,-1.77519747445594,0.422852597490659,-0.504962757133345,-0.470732179394623,-1.89901133466084,1.172537700512,1.0368543995527,NA,-0.241246087961161,-0.880654035825566,0.666122102509312,0.212490488275438,0.146340597976543,0.19510625553793,-0.7083674183449,0.428392005902171,-0.954486210811257,-0.531644893450431,0.935966294655718,0.174367787478802,0.85848849639041,0.286875926983626,0.151213394939004,-0.552741655121015,0.578887458413537,-0.0225376464841443,1.5089267221141,1.8124295512933,-0.42339592708749,0.667738372266238,-0.697129005220103,0.48271037134338,-1.31280751192493,-0.911903126293625,1.73687938261845,0.64134760422645,1.05688159319498,NA,NA,0.456358830243804,0.173371742111528,0.0221909742263936,-0.603478829677976,-1.29330456720771,0.824371569217449,-0.0629593457386968,-1.98952374987959,1.14923269020317,-1.27767977205784,-2.49177564872685,0.112350124215516,0.600278067905911,NA,0.380284667503338,-1.12444714250704,NA,1.20958641509185,NA,1.73471826556422,0.275632517522769,NA,-0.300558911912137,-0.130791599438804,-3.11005686888429,-0.397993632810244,0.601605099723729,0.282029921387327,0.611209491451463,-1.20701028437347,0.399484305668467,-0.246591216933828,0.193063048759212,0.0815098780647109,0.612890675209149,-0.706474095738167,-1.13539266192926,-1.77916214941876,0.771835002670364,-1.68036912088977,0.226232589134235,-1.26810711111823,-2.16094045558149,-0.646413558103255,-1.00656374753886,0.047925467793227,-1.51092582932957,-2.00517390770756,1.1986456265902,-0.58944265752102,-0.786063446876081,-0.991353687393645,-1.31457757469653,NA,NA
"P14209",1.50013120621961,NA,NA,NA,NA,NA,0.671468648381939,NA,NA,NA,NA,NA,NA,-0.295576862301299,-1.62364639201636,NA,NA,NA,3.40708541956334,NA,NA,-1.09100677594368,NA,NA,NA,NA,NA,NA,3.4015323720929,NA,NA,NA,NA,NA,0.27723965240395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.50561261778681,-1.68332345914536,NA,NA,-1.65426833505962,NA,NA,NA,NA,NA,NA,NA,NA,2.09203964716917,NA,NA,NA,NA,-0.823153622263584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.282951094489435,NA,0.645110340805155,NA,NA,NA,-1.25873457922324,-0.09804216600206,NA,NA,1.13595851141664,NA,NA
"P14314",-0.0562196359697539,-0.177273976551251,-0.114218003751634,0.341663898700973,-0.00798845398829123,-0.293229258129176,-0.224509498874508,-0.898261323234849,0.270810054841059,-0.553543704674689,0.673041647847618,0.219304551245047,-0.154217347687561,-0.270922064827864,0.196070377800805,0.0733922366972067,-0.0341989549633986,-0.0436992588942063,-0.106329971637395,0.127390629560244,-0.0724864429466887,-0.00175708560028402,0.0896539726603945,-0.342358839662494,0.432554098538841,0.159922234375005,-0.0940768781935748,0.297129750633888,0.0267439966003838,0.427054466832423,0.195803256513813,-0.0602835251894851,0.261203398555728,0.123438333226643,0.113584693936636,0.0511539017298158,0.0531175821622119,0.00237087815697419,0.0481262357235426,0.00526990366788857,0.264933490965344,-1.73647202232763,0.596465948305697,0.0105631570072158,0.101289278104674,0.273283773471025,0.0041921516930902,0.0322445902385622,-0.0596760157641999,0.205909243459767,-0.270030022560736,0,-0.308045549111065,0.328115158020854,0.551891424869965,-0.201292777727249,-0.182815506838932,-0.225871641821049,0.0388731289662202,-0.104551449517292,0.138399384866752,-0.0872798566336837,-0.0518838917718302,-0.108724810494066,-0.104289829642916,-0.373384966365045,-0.493982335477319,-0.249363433799365,-0.0658047614186242,-0.078882510945996,0.162965662145749,-0.190862445929644,0.0355118188350212,0.231373866381279,0.234003978583451,0.0495866774726193,-0.0160424734850298,0.404405088236617,0.247884676602493,-0.382044851817452,-0.338521761618929,-0.390811742585826,-0.518003561839624,0.0073572709782851,-0.361092311343871,-0.0031546529278402,-0.295932379043298,0.130985398844926,0.0149797127119097,0.527786855859293,-0.500991561925324,-0.101065774948084,0.0403403287897153,-0.0222066021112697,0.0698526397260903,0.166609698097718,-0.576164311022797
"P14324",-0.396038845065855,-0.408834624409829,0.274780613143862,NA,NA,-0.55627843849362,0.698486527659482,NA,0.28203169128365,-0.0758501988260814,1.39007635529224,0.636385275638623,NA,1.15009463788876,0.825716382258208,0.735648668117596,0.815950906641664,-0.877257942363137,3.82821952500663,0.204689466851906,NA,1.35883688705586,NA,-0.824938271878057,-0.0539616024165766,-0.993316197552995,-1.32060325316562,0.794679261402222,0.502795461572868,0.604047531209028,0,0.843960584292747,0.332454605152609,NA,1.27040923865328,-0.778067612389894,-1.21534879300459,-0.538698909881021,-1.39953255445134,-0.0464202984147444,NA,NA,0.216238575793344,-0.219643520653908,NA,-0.852755701496909,0.186327996551893,-1.51087132633878,-0.634390192135879,NA,-0.881812586227051,0.254741301695271,-0.654575743039363,NA,NA,2.44851931173463,0.0635700206278119,-0.13786139705649,NA,NA,-0.741248647147951,0.650968154032983,-1.89317809113105,-0.784521990372995,0.508101115719473,1.70977880816973,NA,-2.77936095969546,NA,1.91330171791731,1.11872198759185,1.03838010806713,-0.465161131306811,-0.0687120804830337,-0.207100864072015,0.667903789483211,0.17440432742088,-0.00902649538496479,-1.44251274769914,-1.21249451173202,-0.944283198285243,-0.942086510062948,-1.76428922532077,0.0995079988719183,0.66099609238732,NA,-1.13924629762526,0.346036945958555,1.39934452137793,-0.640494041377049,-0.287825717985569,0.766748997562986,NA,-0.00498335288494901,0.866368627876912,0.780293293406968,NA
"P14384",-0.121025360174057,NA,NA,NA,NA,NA,-1.05832101052959,NA,-1.82756006404353,-0.156222135183716,NA,0,1.79414442061682,-1.3292734373646,-0.776721547500238,0.529644116877404,-0.891569425638708,-1.32746219211233,0.548026316170062,0.204653942984896,NA,-0.216741299700097,-1.40769052542978,1.30210681306755,NA,-0.273222797266647,-0.0465208819813238,NA,NA,NA,-0.12441629630085,1.58300269192654,-2.73641473939824,-2.27958816701755,NA,-0.435420123715486,NA,0.355583333786206,-0.594430901512093,0.366722219457097,NA,NA,0.963866617653497,-1.27248457634222,-0.460154383001966,-0.949286371163695,0.544191227558001,-0.259115930450192,-0.107047904251663,0.487435449538905,-0.439153892802855,-0.455682396277345,-1.09866290528111,NA,1.06486023882185,0.789856249055592,0.675880802752049,0.143055767725096,-0.881992067429503,0.268735853676404,1.38127626568578,-0.348175895116922,1.08621519034378,NA,0.622529445710504,0.235731874721517,NA,-0.727463550809761,1.03759455686275,-0.469038364984736,0.442538297465839,1.15864520916535,-0.131730169909962,0.762071513909947,-0.327392329548639,-0.386338623111451,0.0614644298813451,0.361477780684407,0.945045574449662,1.07076954875922,NA,0.757240919545487,NA,-1.29204206661633,-0.488768682190457,0.274797813957623,0.931450156420096,-0.376912518380364,0.0308159972996444,0.7739271605484,-1.15380323173901,1.55448837030722,-0.294010271275711,0.672142464574417,0.755384748028936,1.55319112729655,NA
"P14406",-1.15913524339478,-0.608505738536546,-0.153357082053862,-0.487116865367981,-0.328707926778712,-0.8640546938489,0.510064628067828,-0.556766311734021,0.536999983651949,0.545113547139166,3.25891524666068,0.0288580471747903,0.768937034401793,0.304611480739719,-0.151310374872302,0.222333783012121,0.313780931193253,-0.174070630186301,3.06036722809965,-0.290395283898873,0.347205616148418,0.0110190208460459,0.284408163597497,0.91200305308273,-1.70635451749647,-0.957386963580006,-0.610157052845239,0.446155783969495,0.580224306598062,-0.462369192795792,-0.329095761104886,0.432222794690722,-0.0111038301311671,0.233614460028886,0.143379069356479,0.327348654282991,-0.800805216727579,0.0989131835841235,-0.372403012807615,0.724655042879161,-1.23549922783188,NA,-0.0959590619282084,0.312096035025237,-0.264026226008427,-0.652532833230464,-0.351951293267716,0.703551663741474,0.167779594694835,0.457643494106813,-0.166854916189301,0.237306838028085,-0.694560003728904,-0.253531813463883,0.210581568297499,1.12653125662342,0.0298620011713497,0.199607696455867,0.5519227703466,0.201509060898122,-0.13810656698255,-0.538897995523799,-0.574076255451818,-0.874300178811838,0.515414521110236,-0.637287291738672,0.916581217841495,-0.270313010566327,1.15394713332629,-0.928654777400636,0.0415866213772932,0.616284332187734,-0.705417860824195,-0.512788827900637,-0.288175140482906,-0.621754586825969,-0.792029647824399,-1.06446420784973,0.204770747141341,-0.334347069163865,-0.24530528968733,-0.176465840607933,-0.579301999209963,0.935857940236859,0.801388212335423,0.531633521469903,0.359279173178919,-0.201987517549497,0.0196967572649022,-0.648687618827298,0.863617623561782,-0.0958673485561414,0.249931707779366,0.446287545872248,-0.289069240475777,-0.981904205158082,0.833424118609361
"P14550",0.222278126067845,0.408503265081869,0.495560118233335,-0.0428408337167065,0.2975068327832,0.059007017226283,-0.369717980902676,0.806256251051623,1.07624925358577,0.419332752238952,0.359389460802452,-0.460328701467182,-0.217903710541911,0.431169042623915,-0.382049373516787,0.208579768601285,0.513842141115713,0.195045862509629,-0.291022424384329,-0.519073419608436,0.222328383146032,0.465385069388302,0.339365317510214,0.752657153472569,-0.132790176507549,0.749996690528695,-0.209357836322934,0.413537722005306,-0.493696107148005,0.560109353557593,-0.361328733720623,0.0739600487160352,0.0619655745583412,0.490097165570851,0.572344062181494,0.00903934418951854,0.5491262972197,0.441480609631369,0.0708127555839539,0.316817147172378,-0.746983916387962,-0.573115387918527,0.172019157977254,-0.345532656010102,-0.227957402028999,-0.36170494736063,0.45872058494765,0.0427515946371132,0.238268666439783,0.0385578662689045,-0.335457416688383,-0.653021101885061,-0.393427673599581,-0.281818718040771,-0.610186975690662,0.00465583173656008,-0.141784690534083,-0.295375745069261,-0.325631061772265,-0.338626449639423,-0.136061290008549,1.10168536995833,0.025905113133807,-0.208594839373775,-0.189217195904277,0.178344541296297,-0.0570719738565137,-0.571603722381013,0.225244434690616,-0.322384127310058,0.370531698001019,0.126725929337891,-0.132942789695413,-1.60215386913116,-0.219707857367221,-0.501700096976242,-0.0387235241259682,-0.495313921268544,-0.109664586781287,0.93408445972202,-0.254016954266805,-0.176622383079486,0.639216369362639,0.688486755553341,0.612030464324033,-0.714127426274288,0.267036369699282,-0.103055624804283,-0.690851217101624,0.102815660180118,0.296826498629405,0,-0.255412362643624,-0.691793401112165,-0.138706489719808,-0.103153418982449,-0.491877191653317
"P14618",-0.247331763648963,-0.178422908066377,0,0.0143725926469303,-0.320700565807677,0.0899467977015372,-0.225629430012116,-0.801283310516299,0.171712914901962,0.301438864247794,-2.77668141390112,-0.24813735257391,-0.374912647644268,0.42233599787058,0.0185099885979724,0.250599724687365,0.264537664172482,0.123297025449847,-0.0307738993234963,0.108500338434092,-0.0835307343116172,0.224559475017254,-0.53602303438089,-0.194496917427582,-0.0253776362151776,0.194487016490521,0.00540464505945793,-0.252289974067217,0.300975524132467,-0.105226185262532,0.0460222733870007,0.22960737821644,0.0249377234997545,0.0957891364137706,0.213101444350558,0.132131036793933,0.142323632172233,-0.198243987972856,-0.278406799183943,0.0355349437470626,-3.36633220764791,-0.360474137752186,0.0600073628400704,0.0647780110619039,-0.467174318361733,-0.213916585377518,-0.214859561620068,-0.0893261363264491,0.0363839245787536,0.104074794357446,-0.376599620473966,-0.22598692904108,-0.357517333486548,-0.0730411855258119,0.17892821180245,-0.0310102766897455,-0.337759893593964,-0.250912065931351,-0.01218576065838,-0.0981058156756366,-0.227793852974301,0.297959287117688,0.128621786286207,0.339495220124992,0.295145480630443,-0.0027507349662634,-0.126972744997099,0.171599601677193,0.0686581739782577,-0.1189718756353,-0.150166697127547,0.209326194879979,0.0438926742794004,0.147693258895545,-0.41226642185225,0.162902135336712,0.151005945396607,0.290337782860357,0.0928748877533799,-0.158795755819373,0.232125687289007,0.220305294099301,-0.0457807141129124,-0.429829006383601,-0.193259241839906,-0.159142840057397,0.0373886852052185,0.000847502461919887,-0.183617593150384,0.144583555080759,-0.0278811877619871,-0.319357683233664,0.309310699686727,0.188379485510343,-0.175468357528649,0.185099114857754,-0.00279546947514631
"P14618-2",0.236540820543948,0.161299156451595,0.509010613585567,-0.151429086184098,0.218304394238372,0.336658508579921,0.250493095209846,-0.0928895508443672,0.255606790056953,0.453615419920758,NA,0.167361462290705,-0.0916015905011769,0.35150985254733,0.393491092615561,0.762295843402134,0.533867868010584,0.680485007229498,-0.350543649911132,0.313822290018424,0.298206537189624,0.363640010004377,-0.527100152438901,-0.259048713343954,0.359598051247558,0.528946186078456,0.456909681706365,0.315045405295592,0.514511412275407,-0.163286686797925,0.191800171478962,0.457026095757574,0.00260470362105923,0.47359819346322,-0.0641885249956699,0.148849791667789,0.150376631790179,0.421158840847571,-0.160535192073114,0.213431848826461,-0.81816621140251,-0.124997287169013,-0.0163070482201518,0.0379097780637384,-0.0705606654856395,-0.350245009324044,-0.754070908832989,-0.180741873754048,0.184371817121538,0.106831721453624,-0.0783889949598498,-0.518952143618672,-0.192730080890982,0.164455163002483,0.469056134993267,0.153576944331753,-0.26502397859798,-0.491584856979364,-0.536055235650516,-0.546821941164883,-0.253017645037921,-0.106093341168308,0.621293930932074,-0.513602770723737,-0.216951921711808,-0.508246848040989,-0.336564096505795,-0.365728556204385,0.268969488924414,-0.537923036365791,-0.71208871406496,0.351624853952486,0.518797897217242,0.711913616899453,-0.00156111648730397,-0.639542867322069,0.410126854158859,-0.111506223453743,0.191446000815102,-0.336393845733797,0.0482108383886745,-0.0662796153407903,-0.306608661914562,-0.750493514694542,-0.758837200838337,-0.17459188162319,-0.0167408595260894,0.171992247936131,-0.129386309160895,0.00155942905470325,-0.328323290161571,-0.831053481722138,-0.225494949232565,0.378718936089926,-0.0163256134796011,0.284558627252109,-0.053091488307489
"P14625",-0.042685301261795,-0.120796854260865,0.0573379347513244,-0.162513333740237,-0.18284790373137,0.293280997926338,-0.217112452595054,-0.604264718319781,0.376327348082689,-0.368343225706097,0.261673835356614,0.373555639115164,-0.160353330600709,0.0473787792913241,-0.216880688498846,0.0845877031629458,0.11025331625807,-0.197238637624529,-0.506254776458013,0.244865685689116,0.0635757304228037,-0.0226756184705896,0.0179572816314875,-0.200339755216927,0.210230738989211,0.0138297145583316,0.206289194948424,0.122749026905542,0.0677599992034564,0.32976629681157,-0.00821147293077014,0.257122211070226,0.279957284867363,0.334648783284893,-0.0694156213008929,0.137461206566718,0.12358737645164,-0.0372508492871348,0.0705267860517592,0.157287660525072,0.55624679273395,-0.751818534064263,0.127355082865244,0.302034154458606,0,-0.00651164556591555,0.149624758226415,-0.0673781581848417,-0.0686652948807637,-0.313679280063543,-0.0774083225094979,-0.285002496131433,-0.0177325559523439,0.36926571995679,-0.0394365921334695,0.40492700805148,-0.259209781896829,0.00799214472509627,-0.538412215709916,-0.395000310455835,-0.477832490847251,0.0249999050057631,-0.361046260155152,-0.219178870764914,-0.0118844726257779,-0.232340967472346,-0.235662410251805,-0.10702321569467,0.0314724509242213,0.350148670189446,0.274723213128005,-0.0878244151255741,-0.0330010560681457,-0.154897827767817,0.118965270583958,-0.192687929294066,0.260901895462869,-0.425257470072086,0.389364031725782,-0.0246031909748419,0.292160238453476,-0.295797403950391,-0.0788716973422857,-0.0411514390051409,-0.0597336694028299,0.353070547176601,0.195927704722992,0.142770744223412,0.194170849795557,0.319103306683418,-0.160854680911461,0.0545123123109085,0.391615082939735,-0.0130774688880021,0.105375373292114,-0.191847170641475,0.00890360717635116
"P14854",-0.373664178822655,0.485567793305433,NA,-0.690449333248441,1.0629139111507,0.537232183078964,0.759774944217559,0.957991557486905,1.31189173896303,0.65036921107491,NA,NA,-0.546557203444946,NA,0.0213067273491597,-0.54251114468403,-0.537183459246237,-0.272877675883963,NA,-0.629678471735435,NA,NA,NA,0.738961267487281,-1.136095880689,-0.37690487032144,NA,-0.214786766413609,0.113694917615719,-1.03629830741624,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0144656128686644,NA,NA,NA,NA,NA,NA,NA,NA,0.424409987283642,NA,NA,-2.36354292385623,NA,NA,NA,NA,-1.08636502411814,0.411549375682853,NA,NA,NA,0.290464543943044,0.0143220077873448,NA,NA,-0.80927743752576,NA,NA,NA,NA,NA,NA,0.0269011511048087,0.542176931256238,NA,NA,0.770034348658852,NA,NA,NA,0.646554545890927,NA,-1.59561774621518,-2.16299896142771,-1.55223682976845,1.13796866705437,NA,NA,NA,NA,-0.163361749870765,NA,NA,NA,NA,NA,NA
